epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,705.33,0.5617,0.29434,0.80492,0.99726,1,0.995,0.8263,0.6072,0.27846,0.79663,0.0006238,0.0006238,0.0006238
78,714.307,0.55943,0.28641,0.79669,0.99547,1,0.995,0.82761,0.5889,0.28172,0.79719,0.00061885,0.00061885,0.00061885
79,723.187,0.57419,0.29735,0.80189,0.99446,1,0.995,0.83317,0.58748,0.28225,0.79593,0.0006139,0.0006139,0.0006139
80,732.017,0.57998,0.29765,0.79907,0.99539,1,0.995,0.82811,0.62418,0.29017,0.79581,0.00060895,0.00060895,0.00060895
81,740.848,0.56,0.28834,0.79654,0.99605,0.99996,0.995,0.83774,0.58976,0.27873,0.79326,0.000604,0.000604,0.000604
82,749.982,0.53827,0.27919,0.79694,0.99258,1,0.995,0.83524,0.5708,0.27029,0.79211,0.00059905,0.00059905,0.00059905
83,758.957,0.56979,0.28972,0.79917,0.99606,0.99707,0.995,0.83008,0.61401,0.28206,0.7978,0.0005941,0.0005941,0.0005941
84,768.244,0.54785,0.282,0.7944,0.99281,1,0.995,0.825,0.63182,0.28897,0.79992,0.00058915,0.00058915,0.00058915
85,777.044,0.53305,0.27754,0.79598,0.99257,0.99785,0.995,0.82999,0.58178,0.27132,0.79345,0.0005842,0.0005842,0.0005842
86,786.002,0.53694,0.27291,0.79967,0.99533,1,0.995,0.83843,0.5656,0.2758,0.79138,0.00057925,0.00057925,0.00057925
87,795.197,0.53598,0.27121,0.79517,0.99503,1,0.995,0.83718,0.56895,0.2693,0.79157,0.0005743,0.0005743,0.0005743
88,804.035,0.54475,0.2792,0.79325,0.99719,0.99948,0.995,0.82492,0.65284,0.28771,0.80286,0.00056935,0.00056935,0.00056935
89,812.826,0.54743,0.28233,0.79732,0.99671,1,0.995,0.8411,0.56926,0.26558,0.79299,0.0005644,0.0005644,0.0005644
90,821.735,0.54823,0.28392,0.79629,0.99428,0.999,0.995,0.83545,0.59635,0.2725,0.79726,0.00055945,0.00055945,0.00055945
91,830.782,0.54611,0.27346,0.7929,0.97563,0.95918,0.9885,0.82434,0.59259,0.41943,0.79633,0.0005545,0.0005545,0.0005545
92,840.056,0.54427,0.27057,0.79778,0.99722,0.98853,0.995,0.83611,0.59596,0.27409,0.79563,0.00054955,0.00054955,0.00054955
93,848.942,0.54088,0.27544,0.7952,0.99602,1,0.995,0.83812,0.58157,0.26949,0.79446,0.0005446,0.0005446,0.0005446
94,857.88,0.54107,0.28061,0.80224,0.99627,0.99797,0.995,0.83741,0.57843,0.26353,0.79219,0.00053965,0.00053965,0.00053965
95,866.712,0.53004,0.27534,0.7948,0.99479,1,0.995,0.83558,0.57514,0.27049,0.79333,0.0005347,0.0005347,0.0005347
96,875.732,0.53576,0.27519,0.79223,0.9953,0.99927,0.995,0.84159,0.56822,0.2612,0.79256,0.00052975,0.00052975,0.00052975
97,884.679,0.53432,0.27625,0.79917,0.99228,0.99903,0.995,0.83982,0.61466,0.27739,0.79706,0.0005248,0.0005248,0.0005248
98,893.845,0.53304,0.27161,0.79698,0.99462,0.99838,0.995,0.83243,0.6101,0.26814,0.79751,0.00051985,0.00051985,0.00051985
99,902.743,0.53383,0.27962,0.79227,0.99577,0.99909,0.995,0.83678,0.59832,0.26993,0.79658,0.0005149,0.0005149,0.0005149
100,911.628,0.53804,0.27227,0.79898,0.99754,1,0.995,0.8353,0.61002,0.27174,0.79759,0.00050995,0.00050995,0.00050995
101,920.379,0.5521,0.27949,0.79979,0.99647,1,0.995,0.80984,0.65506,0.28599,0.80289,0.000505,0.000505,0.000505
102,929.734,0.55263,0.28035,0.80051,0.99544,1,0.995,0.82492,0.62954,0.28921,0.80209,0.00050005,0.00050005,0.00050005
103,938.484,0.53069,0.27086,0.79347,0.9917,1,0.995,0.81904,0.59735,0.26511,0.796,0.0004951,0.0004951,0.0004951
104,947.356,0.52008,0.27011,0.79738,0.99624,0.99817,0.995,0.81287,0.62906,0.27858,0.80016,0.00049015,0.00049015,0.00049015
105,956.192,0.52011,0.26707,0.79139,0.99361,1,0.995,0.83163,0.61237,0.27039,0.79999,0.0004852,0.0004852,0.0004852
106,965.158,0.52489,0.26616,0.79216,0.99604,1,0.995,0.83012,0.60282,0.27435,0.7937,0.00048025,0.00048025,0.00048025
107,973.812,0.51643,0.26937,0.79151,0.99666,1,0.995,0.82964,0.60971,0.27594,0.79782,0.0004753,0.0004753,0.0004753
108,982.867,0.51199,0.26369,0.79363,0.99136,0.99936,0.995,0.81603,0.62099,0.2763,0.79803,0.00047035,0.00047035,0.00047035
109,991.833,0.51613,0.26829,0.79331,0.99528,1,0.995,0.83152,0.59974,0.27445,0.796,0.0004654,0.0004654,0.0004654
110,1000.48,0.53736,0.27891,0.79737,0.99103,0.99981,0.995,0.83683,0.58359,0.27498,0.7935,0.00046045,0.00046045,0.00046045
111,1009.33,0.54268,0.27615,0.80366,0.99615,0.9996,0.995,0.83062,0.59061,0.26829,0.79392,0.0004555,0.0004555,0.0004555
112,1018.65,0.52448,0.2786,0.79964,0.99504,1,0.995,0.83496,0.5838,0.26919,0.79374,0.00045055,0.00045055,0.00045055
113,1027.59,0.51553,0.26592,0.80053,0.993,0.9982,0.995,0.82344,0.63389,0.28022,0.79889,0.0004456,0.0004456,0.0004456
114,1036.52,0.52072,0.268,0.80233,0.99564,0.99817,0.995,0.83186,0.59784,0.26522,0.79611,0.00044065,0.00044065,0.00044065
115,1045.56,0.50193,0.26191,0.78928,0.9902,0.99807,0.995,0.83283,0.57511,0.26165,0.79272,0.0004357,0.0004357,0.0004357
116,1054.55,0.5111,0.26214,0.79552,0.98316,0.99203,0.995,0.83906,0.5772,0.27991,0.79384,0.00043075,0.00043075,0.00043075
117,1063.61,0.51474,0.25786,0.79063,0.97601,0.99408,0.995,0.82892,0.5836,0.28035,0.79531,0.0004258,0.0004258,0.0004258
