epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,11278.9,1.10839,0.68717,1.05786,0.58756,0.57526,0.55153,0.36187,1.28726,0.79645,1.1668,0.007261,0.007261,0.007261
85,11390.2,1.11064,0.68625,1.04876,0.57819,0.5641,0.55122,0.3462,1.34687,0.80481,1.18316,0.007228,0.007228,0.007228
86,11503.2,1.10979,0.67454,1.04272,0.59706,0.55827,0.5519,0.3518,1.33085,0.79329,1.17323,0.007195,0.007195,0.007195
87,11630.8,1.09849,0.67257,1.04357,0.61459,0.55896,0.56203,0.36804,1.28181,0.78456,1.15463,0.007162,0.007162,0.007162
88,11743.7,1.0914,0.66641,1.05149,0.60231,0.56337,0.55169,0.36368,1.27909,0.78194,1.15396,0.007129,0.007129,0.007129
89,11857.6,1.10068,0.66833,1.04394,0.59896,0.57202,0.56223,0.37086,1.26773,0.77901,1.14991,0.007096,0.007096,0.007096
90,11970.9,1.09225,0.66177,1.0464,0.60108,0.56489,0.56179,0.36934,1.27924,0.77543,1.15866,0.007063,0.007063,0.007063
91,12084.5,1.08258,0.65386,1.04155,0.61422,0.55704,0.56028,0.36817,1.27627,0.77318,1.15766,0.00703,0.00703,0.00703
92,12203.2,1.07828,0.65487,1.04414,0.59341,0.56083,0.55994,0.36789,1.28266,0.77379,1.15971,0.006997,0.006997,0.006997
93,12490.1,1.0806,0.64878,1.03623,0.59019,0.56405,0.56226,0.372,1.26423,0.78538,1.15683,0.006964,0.006964,0.006964
94,12602.6,1.08345,0.64651,1.03372,0.58918,0.57481,0.56397,0.37305,1.25869,0.78388,1.15347,0.006931,0.006931,0.006931
95,12719.3,1.07513,0.64924,1.04265,0.59433,0.56607,0.56463,0.37189,1.26887,0.78966,1.15851,0.006898,0.006898,0.006898
96,12838.3,1.07904,0.65318,1.04314,0.59645,0.56672,0.5656,0.37883,1.23626,0.7756,1.14256,0.006865,0.006865,0.006865
97,12956.4,1.06866,0.64637,1.03224,0.58262,0.5694,0.56471,0.37449,1.24763,0.76741,1.14606,0.006832,0.006832,0.006832
98,13069.2,1.06617,0.63376,1.03127,0.57724,0.58117,0.56454,0.36729,1.27625,0.7747,1.15578,0.006799,0.006799,0.006799
99,13180.7,1.07445,0.65424,1.03821,0.60204,0.55096,0.56708,0.36356,1.2933,0.77783,1.16318,0.006766,0.006766,0.006766
100,13336,1.06011,0.63404,1.02975,0.5765,0.56976,0.56346,0.36128,1.29541,0.76786,1.16286,0.006733,0.006733,0.006733
101,13532.8,1.07429,0.64354,1.03456,0.59514,0.55351,0.56642,0.36599,1.28461,0.76397,1.15823,0.0067,0.0067,0.0067
102,13643.8,1.06639,0.6358,1.03484,0.59133,0.56198,0.5653,0.36891,1.27452,0.77916,1.15735,0.006667,0.006667,0.006667
103,13757.9,1.05906,0.63793,1.02924,0.59066,0.55562,0.56144,0.36494,1.28398,0.78963,1.16628,0.006634,0.006634,0.006634
104,13871.4,1.05303,0.6325,1.02661,0.587,0.56274,0.56231,0.36176,1.29164,0.78997,1.16907,0.006601,0.006601,0.006601
105,13983,1.04841,0.62392,1.02936,0.59251,0.5667,0.56082,0.36796,1.26563,0.78591,1.15664,0.006568,0.006568,0.006568
106,14096.1,1.05226,0.6308,1.02859,0.59219,0.56713,0.56169,0.37066,1.25813,0.78405,1.15294,0.006535,0.006535,0.006535
107,14217.8,1.04488,0.62526,1.02146,0.59298,0.56523,0.56178,0.37206,1.25619,0.78806,1.1544,0.006502,0.006502,0.006502
108,14336.3,1.03678,0.61766,1.0223,0.59669,0.56456,0.562,0.37603,1.24132,0.78451,1.14808,0.006469,0.006469,0.006469
109,14451.7,1.0451,0.61907,1.0248,0.60397,0.55761,0.56273,0.37639,1.24149,0.78854,1.14835,0.006436,0.006436,0.006436
110,14564.7,1.03983,0.61962,1.0184,0.60417,0.55888,0.56183,0.37729,1.23515,0.78858,1.14505,0.006403,0.006403,0.006403
111,14713.2,1.0315,0.61027,1.02542,0.60593,0.56236,0.56388,0.37569,1.24232,0.79886,1.14805,0.00637,0.00637,0.00637
112,14826.8,1.04353,0.62368,1.02291,0.59286,0.56846,0.56394,0.37482,1.24129,0.79938,1.14906,0.006337,0.006337,0.006337
113,14939.2,1.03426,0.61545,1.01838,0.59247,0.57132,0.56226,0.37174,1.24938,0.79703,1.15201,0.006304,0.006304,0.006304
114,15057.2,1.03507,0.61688,1.02038,0.59583,0.56498,0.56223,0.37745,1.22696,0.79491,1.14558,0.006271,0.006271,0.006271
