epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,1502.78,0.95359,0.51741,0.91648,0.96448,0.93409,0.97135,0.64872,1.28993,0.55009,0.96443,0.0008218,0.0008218,0.0008218
56,1529.84,1.00231,0.5299,0.92822,0.97524,0.93545,0.97357,0.68486,1.19649,0.52367,0.94618,0.0008185,0.0008185,0.0008185
57,1556.8,1.01344,0.51799,0.93312,0.97146,0.9258,0.96693,0.61323,1.39554,0.57827,0.99054,0.0008152,0.0008152,0.0008152
58,1583.73,0.94603,0.50332,0.91805,0.97132,0.92284,0.9682,0.68263,1.21316,0.54167,0.95055,0.0008119,0.0008119,0.0008119
59,1610.91,0.98878,0.52714,0.92799,0.97194,0.93642,0.97116,0.50269,1.70844,0.62668,1.1074,0.0008086,0.0008086,0.0008086
60,1640.64,0.96815,0.50941,0.92204,0.95198,0.93448,0.96895,0.56116,1.57254,0.60667,1.05076,0.0008053,0.0008053,0.0008053
61,1667.92,0.95043,0.50661,0.91634,0.97293,0.93157,0.97569,0.64077,1.33238,0.54136,0.98532,0.000802,0.000802,0.000802
62,1694.25,0.93659,0.49624,0.91488,0.97504,0.92302,0.9712,0.64254,1.30309,0.55286,0.97574,0.0007987,0.0007987,0.0007987
63,1721.79,0.93302,0.48644,0.91301,0.96656,0.92748,0.971,0.66859,1.23515,0.53782,0.96108,0.0007954,0.0007954,0.0007954
64,1748.18,0.99912,0.51216,0.92882,0.96837,0.93229,0.97491,0.57322,1.52107,0.58151,1.03618,0.0007921,0.0007921,0.0007921
65,1775.34,0.99656,0.51079,0.92374,0.95398,0.94668,0.97659,0.67059,1.26091,0.53316,0.96092,0.0007888,0.0007888,0.0007888
66,1802.61,0.92928,0.48953,0.91216,0.96492,0.94512,0.97685,0.69082,1.22337,0.50638,0.9544,0.0007855,0.0007855,0.0007855
67,1829.45,0.95749,0.51047,0.91576,0.95294,0.92965,0.96658,0.51698,1.71033,0.64191,1.09464,0.0007822,0.0007822,0.0007822
68,1856.17,1.01823,0.51732,0.93001,0.97122,0.92322,0.97292,0.60592,1.40665,0.57938,1.00082,0.0007789,0.0007789,0.0007789
69,1883.1,1.0133,0.51999,0.92485,0.95719,0.93819,0.97182,0.5981,1.46286,0.58844,1.01747,0.0007756,0.0007756,0.0007756
70,1912.48,0.92178,0.48822,0.90974,0.96927,0.93444,0.9773,0.62529,1.41453,0.55128,1.00249,0.0007723,0.0007723,0.0007723
71,1939.6,0.91441,0.48019,0.9109,0.97396,0.92898,0.97126,0.67433,1.26419,0.53062,0.95656,0.000769,0.000769,0.000769
