epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,623.016,0.43686,0.40463,0.89593,0.75621,0.73128,0.82591,0.66319,0.61851,0.81458,1.04166,0.00049015,0.00049015,0.00049015
105,628.944,0.43317,0.38892,0.87862,0.7266,0.71595,0.79589,0.63982,0.62269,0.86837,1.04219,0.0004852,0.0004852,0.0004852
106,634.383,0.4386,0.38597,0.88678,0.68811,0.77875,0.75989,0.61166,0.6288,0.98041,1.06078,0.00048025,0.00048025,0.00048025
107,639.799,0.43432,0.38101,0.87823,0.67836,0.7932,0.79475,0.61156,0.63926,0.93809,1.06079,0.0004753,0.0004753,0.0004753
108,645.268,0.44505,0.38023,0.88032,0.72398,0.78848,0.819,0.63826,0.63678,0.87497,1.04596,0.00047035,0.00047035,0.00047035
109,650.858,0.42165,0.38616,0.8788,0.75491,0.73683,0.80275,0.64104,0.62828,0.90789,1.06376,0.0004654,0.0004654,0.0004654
110,657.865,0.41726,0.35964,0.88344,0.7323,0.71894,0.7503,0.59613,0.61034,0.9815,1.05214,0.00046045,0.00046045,0.00046045
111,663.716,0.42531,0.37499,0.88571,0.69487,0.69317,0.76839,0.61119,0.60107,0.98146,1.04435,0.0004555,0.0004555,0.0004555
112,669.273,0.4217,0.36289,0.87053,0.70386,0.73922,0.78322,0.63539,0.61827,0.88188,1.04569,0.00045055,0.00045055,0.00045055
113,674.833,0.41046,0.37863,0.8842,0.77423,0.73046,0.80277,0.62823,0.61245,0.91618,1.0459,0.0004456,0.0004456,0.0004456
114,680.649,0.42384,0.37592,0.87742,0.74005,0.75744,0.8138,0.6472,0.64559,0.91594,1.06132,0.00044065,0.00044065,0.00044065
115,686.374,0.43372,0.36965,0.88818,0.74019,0.73184,0.81233,0.64329,0.63012,0.93738,1.06534,0.0004357,0.0004357,0.0004357
116,693.461,0.41154,0.35646,0.87817,0.72074,0.7904,0.83563,0.6532,0.612,0.93116,1.04308,0.00043075,0.00043075,0.00043075
117,699.042,0.40009,0.34484,0.86511,0.6814,0.81759,0.83393,0.6722,0.60007,0.8814,1.02988,0.0004258,0.0004258,0.0004258
118,705,0.41292,0.37105,0.87999,0.68859,0.81101,0.82107,0.65073,0.62253,0.88196,1.0555,0.00042085,0.00042085,0.00042085
119,710.56,0.39776,0.3518,0.86265,0.68587,0.8481,0.82466,0.63039,0.64493,0.91491,1.07223,0.0004159,0.0004159,0.0004159
120,716.316,0.39022,0.34306,0.86085,0.74256,0.79807,0.8174,0.62499,0.65493,0.92863,1.092,0.00041095,0.00041095,0.00041095
121,723.379,0.39003,0.36512,0.86694,0.70371,0.74018,0.78486,0.62823,0.62681,1.03119,1.05993,0.000406,0.000406,0.000406
122,729.262,0.38958,0.35626,0.87099,0.79809,0.64042,0.76886,0.6275,0.61613,0.9721,1.04899,0.00040105,0.00040105,0.00040105
123,734.772,0.40721,0.3569,0.88101,0.6999,0.75332,0.78142,0.64044,0.61685,0.95895,1.04385,0.0003961,0.0003961,0.0003961
124,740.419,0.39727,0.35395,0.87722,0.74184,0.79342,0.80597,0.65165,0.60834,0.89452,1.0411,0.00039115,0.00039115,0.00039115
125,745.859,0.38666,0.34453,0.86851,0.78024,0.77196,0.80004,0.64428,0.62531,0.87726,1.05629,0.0003862,0.0003862,0.0003862
126,751.546,0.38322,0.34151,0.86675,0.72156,0.76412,0.77983,0.60873,0.61656,1.07207,1.05409,0.00038125,0.00038125,0.00038125
127,758.711,0.38659,0.34349,0.87551,0.76023,0.77381,0.81381,0.65035,0.63712,1.02463,1.06499,0.0003763,0.0003763,0.0003763
128,764.299,0.38743,0.33684,0.87665,0.78725,0.73749,0.82674,0.65947,0.64174,0.9597,1.07608,0.00037135,0.00037135,0.00037135
129,769.697,0.38965,0.34395,0.87469,0.74857,0.74072,0.81388,0.64655,0.61881,1.003,1.05134,0.0003664,0.0003664,0.0003664
130,775.29,0.37877,0.33555,0.87179,0.75609,0.70636,0.78152,0.63271,0.59935,0.96721,1.0486,0.00036145,0.00036145,0.00036145
131,781.095,0.36458,0.31673,0.85987,0.73893,0.7499,0.8208,0.64595,0.61215,0.94816,1.0481,0.0003565,0.0003565,0.0003565
132,786.84,0.38668,0.35737,0.87957,0.72754,0.7693,0.81891,0.65571,0.60478,0.97314,1.03784,0.00035155,0.00035155,0.00035155
133,793.546,0.37498,0.34126,0.8618,0.70505,0.79955,0.80591,0.6364,0.6154,0.95101,1.04598,0.0003466,0.0003466,0.0003466
134,799.089,0.39182,0.33565,0.85733,0.66331,0.78565,0.78454,0.63129,0.62155,0.94384,1.06077,0.00034165,0.00034165,0.00034165
135,804.693,0.37323,0.34675,0.86218,0.72768,0.71919,0.77463,0.62656,0.63121,0.9947,1.06813,0.0003367,0.0003367,0.0003367
136,810.256,0.37693,0.33428,0.87128,0.78129,0.7453,0.79189,0.60996,0.60828,1.00713,1.05773,0.00033175,0.00033175,0.00033175
137,816.121,0.35991,0.31203,0.86455,0.71904,0.72107,0.76418,0.60831,0.61421,1.11935,1.05659,0.0003268,0.0003268,0.0003268
138,823.174,0.36447,0.32894,0.85533,0.72845,0.71353,0.76713,0.61458,0.62401,1.05054,1.06949,0.00032185,0.00032185,0.00032185
139,829.052,0.37298,0.32386,0.86149,0.71295,0.75363,0.77264,0.63531,0.63623,0.99807,1.0716,0.0003169,0.0003169,0.0003169
140,834.854,0.35819,0.31305,0.86461,0.73702,0.74024,0.77989,0.63303,0.62912,0.98891,1.09208,0.00031195,0.00031195,0.00031195
141,840.318,0.36695,0.33183,0.85931,0.68296,0.77217,0.78602,0.62213,0.65362,1.02303,1.10807,0.000307,0.000307,0.000307
142,845.993,0.36044,0.33011,0.86844,0.82495,0.68579,0.81849,0.652,0.644,0.93762,1.08971,0.00030205,0.00030205,0.00030205
143,851.752,0.36392,0.33347,0.87285,0.74643,0.74668,0.82025,0.64906,0.61611,0.90022,1.05424,0.0002971,0.0002971,0.0002971
144,858.872,0.3602,0.33238,0.86271,0.73533,0.77406,0.81907,0.64519,0.61494,0.92619,1.05219,0.00029215,0.00029215,0.00029215
145,864.562,0.37557,0.32122,0.8695,0.77806,0.75677,0.82103,0.64823,0.62298,0.85054,1.06514,0.0002872,0.0002872,0.0002872
146,870.301,0.35064,0.31691,0.85187,0.72613,0.84392,0.83703,0.64803,0.61694,0.81109,1.06004,0.00028225,0.00028225,0.00028225
147,875.665,0.35417,0.32543,0.86695,0.75624,0.77525,0.82973,0.66138,0.60546,0.84941,1.05169,0.0002773,0.0002773,0.0002773
148,881.498,0.34546,0.30781,0.85713,0.79132,0.7314,0.82651,0.6661,0.62977,0.82182,1.09142,0.00027235,0.00027235,0.00027235
149,887.535,0.34212,0.29517,0.85991,0.73588,0.75877,0.77999,0.63792,0.61123,0.92859,1.06625,0.0002674,0.0002674,0.0002674
150,894.356,0.3568,0.30775,0.86143,0.69752,0.76698,0.81651,0.66033,0.61845,0.90386,1.0551,0.00026245,0.00026245,0.00026245
151,900.009,0.33863,0.30377,0.85519,0.65533,0.82162,0.80997,0.64907,0.62702,0.96934,1.07282,0.0002575,0.0002575,0.0002575
152,905.823,0.34349,0.28172,0.85162,0.69467,0.76967,0.80817,0.64862,0.61787,1.01276,1.07362,0.00025255,0.00025255,0.00025255
153,911.43,0.33581,0.29079,0.86567,0.69834,0.78241,0.7987,0.63395,0.62703,1.03379,1.06817,0.0002476,0.0002476,0.0002476
154,917.211,0.33683,0.27901,0.85038,0.71055,0.74569,0.78637,0.63842,0.61138,1.11749,1.05772,0.00024265,0.00024265,0.00024265
155,924.41,0.31051,0.26415,0.83761,0.67316,0.73746,0.77842,0.64837,0.60676,1.05167,1.05896,0.0002377,0.0002377,0.0002377
156,930.478,0.32624,0.27956,0.854,0.71699,0.74655,0.79346,0.64931,0.61319,1.00527,1.06779,0.00023275,0.00023275,0.00023275
157,936.19,0.3413,0.29312,0.86051,0.68705,0.80374,0.79943,0.64667,0.60804,0.99085,1.0641,0.0002278,0.0002278,0.0002278
158,941.493,0.33295,0.27465,0.86039,0.66583,0.81543,0.81368,0.66997,0.60059,0.96946,1.07139,0.00022285,0.00022285,0.00022285
159,947.265,0.31248,0.25941,0.85157,0.70378,0.74118,0.81734,0.67033,0.60424,0.94152,1.0783,0.0002179,0.0002179,0.0002179
160,953.16,0.3187,0.27069,0.85154,0.71371,0.7744,0.79774,0.65294,0.62604,0.93893,1.08275,0.00021295,0.00021295,0.00021295
161,960.155,0.32282,0.26105,0.84198,0.72123,0.72884,0.78951,0.64436,0.63234,0.97736,1.08033,0.000208,0.000208,0.000208
162,965.632,0.32067,0.28585,0.8484,0.70714,0.72947,0.79019,0.64423,0.5966,0.97748,1.05403,0.00020305,0.00020305,0.00020305
163,971.663,0.31117,0.27301,0.85156,0.74028,0.73322,0.79935,0.65476,0.5915,0.96693,1.05226,0.0001981,0.0001981,0.0001981
164,977.239,0.31144,0.2721,0.84519,0.71641,0.73206,0.78639,0.64722,0.59415,0.99592,1.04646,0.00019315,0.00019315,0.00019315
165,982.806,0.32694,0.28034,0.85055,0.68429,0.76621,0.78422,0.64891,0.59515,1.01467,1.04947,0.0001882,0.0001882,0.0001882
166,989.992,0.31508,0.28309,0.84842,0.69021,0.72739,0.77158,0.64347,0.60948,1.0322,1.07016,0.00018325,0.00018325,0.00018325
167,995.808,0.304,0.27571,0.83918,0.66323,0.8029,0.78711,0.64516,0.60089,1.03337,1.06786,0.0001783,0.0001783,0.0001783
