epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,2413.41,0.96745,0.53056,0.95021,0.76655,0.6929,0.7254,0.48787,1.35391,0.66119,1.0674,0.000218552,0.000218552,0.000218552
56,2455.94,0.96471,0.53127,0.94657,0.77588,0.68595,0.735,0.49376,1.3753,0.67051,1.07462,0.000217452,0.000217452,0.000217452
57,2499.67,0.98584,0.53674,0.94246,0.83135,0.66994,0.72299,0.49732,1.2927,0.63957,1.04632,0.000216351,0.000216351,0.000216351
58,2542.36,0.96588,0.53127,0.94595,0.73173,0.70009,0.74428,0.49898,1.37077,0.65482,1.07494,0.00021525,0.00021525,0.00021525
59,2588.86,0.95541,0.52277,0.94164,0.77575,0.69628,0.74148,0.5172,1.24215,0.64288,1.0429,0.000214149,0.000214149,0.000214149
60,2631.54,0.9391,0.51278,0.93603,0.78838,0.69729,0.73888,0.51376,1.30384,0.63567,1.05548,0.000213048,0.000213048,0.000213048
61,2674.26,0.95065,0.51232,0.93685,0.80296,0.69799,0.72648,0.50449,1.2583,0.6333,1.0337,0.000211947,0.000211947,0.000211947
62,2717.93,0.94855,0.50993,0.93422,0.78701,0.70083,0.73758,0.50083,1.33598,0.65302,1.06737,0.000210846,0.000210846,0.000210846
63,2763.17,0.93069,0.50571,0.9339,0.78216,0.69729,0.72604,0.49666,1.31154,0.66031,1.05601,0.000209745,0.000209745,0.000209745
64,2806.32,0.94586,0.51471,0.93703,0.81711,0.69365,0.73967,0.51484,1.30387,0.65566,1.05559,0.000208645,0.000208645,0.000208645
65,2849.12,0.92639,0.50411,0.93443,0.8142,0.68056,0.7391,0.51273,1.22861,0.64392,1.03178,0.000207544,0.000207544,0.000207544
66,2892.69,0.938,0.50884,0.93612,0.78055,0.70394,0.75331,0.52053,1.31885,0.65221,1.06418,0.000206443,0.000206443,0.000206443
67,2938.85,0.91309,0.49539,0.92898,0.77718,0.7089,0.75128,0.52476,1.30593,0.64482,1.05462,0.000205342,0.000205342,0.000205342
68,2981.62,0.91525,0.49326,0.92256,0.80583,0.69312,0.74641,0.51812,1.25536,0.65317,1.04373,0.000204241,0.000204241,0.000204241
69,3024.47,0.9295,0.49699,0.93183,0.75994,0.72314,0.74489,0.50618,1.35532,0.66295,1.07322,0.00020314,0.00020314,0.00020314
