epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,1498.74,1.15555,0.5111,1.14841,0.93042,0.89163,0.92289,0.63712,1.2331,0.56927,1.20615,0.000208,0.000208,0.000208
82,1515.89,1.13534,0.50464,1.11803,0.92241,0.88903,0.92786,0.64543,1.22555,0.58011,1.19413,0.0001981,0.0001981,0.0001981
83,1536.63,1.13991,0.49956,1.13561,0.89463,0.87477,0.9248,0.63037,1.27103,0.60246,1.22394,0.0001882,0.0001882,0.0001882
84,1557.74,1.14273,0.49741,1.12352,0.92663,0.87863,0.92384,0.63935,1.23859,0.60708,1.20315,0.0001783,0.0001783,0.0001783
85,1575.52,1.14898,0.49505,1.12378,0.92667,0.87682,0.91794,0.62039,1.28995,0.61315,1.24167,0.0001684,0.0001684,0.0001684
86,1595.95,1.13867,0.50095,1.12571,0.9149,0.86475,0.9243,0.64185,1.23385,0.56845,1.19986,0.0001585,0.0001585,0.0001585
87,1612.63,1.13421,0.49289,1.13252,0.88779,0.90146,0.92114,0.6332,1.26478,0.58424,1.22977,0.0001486,0.0001486,0.0001486
88,1631.11,1.11786,0.48441,1.11805,0.90876,0.89711,0.92008,0.62606,1.27585,0.58875,1.23896,0.0001387,0.0001387,0.0001387
89,1646.64,1.11631,0.48172,1.11369,0.91994,0.88795,0.92512,0.63574,1.26803,0.58122,1.23246,0.0001288,0.0001288,0.0001288
90,1665.68,1.10666,0.48135,1.11255,0.93122,0.89002,0.92454,0.6413,1.25016,0.59528,1.21194,0.0001189,0.0001189,0.0001189
91,1682.88,1.08738,0.45254,1.14964,0.96141,0.88391,0.92875,0.63574,1.25739,0.58854,1.22425,0.000109,0.000109,0.000109
92,1701.63,1.08781,0.44919,1.14896,0.9338,0.8829,0.92589,0.63638,1.24044,0.57421,1.20958,9.91e-05,9.91e-05,9.91e-05
93,1717.59,1.08795,0.43963,1.14946,0.93685,0.88681,0.92649,0.64225,1.23381,0.56977,1.21349,8.92e-05,8.92e-05,8.92e-05
94,1736.24,1.0773,0.44215,1.15049,0.92879,0.88169,0.92428,0.6335,1.25283,0.59803,1.21921,7.93e-05,7.93e-05,7.93e-05
95,1751.85,1.07586,0.4419,1.14921,0.93179,0.88811,0.92727,0.64489,1.21269,0.56894,1.19812,6.94e-05,6.94e-05,6.94e-05
96,1771.11,1.05609,0.43391,1.13378,0.93281,0.88777,0.93125,0.64429,1.23906,0.57319,1.21676,5.95e-05,5.95e-05,5.95e-05
